Date,Time,Count,Avg Speed [km/h],PH,PH Bool
21/07/2023,12:00 - 13:00,505,60,#N/A,0
21/07/2023,13:00 - 14:00,524,60,#N/A,0
21/07/2023,14:00 - 15:00,553,63,#N/A,0
21/07/2023,15:00 - 16:00,516,64,#N/A,0
21/07/2023,16:00 - 17:00,638,64,#N/A,0
21/07/2023,17:00 - 18:00,750,62,#N/A,0
21/07/2023,18:00 - 19:00,718,60,#N/A,0
21/07/2023,19:00 - 20:00,756,60,#N/A,0
21/07/2023,20:00 - 21:00,705,57,#N/A,0
21/07/2023,21:00 - 22:00,369,58,#N/A,0
21/07/2023,22:00 - 23:00,219,59,#N/A,0
21/07/2023,23:00 - 24:00,206,59,#N/A,0
22/07/2023,00:00 - 01:00,136,63,#N/A,0
22/07/2023,01:00 - 02:00,65,60,#N/A,0
22/07/2023,02:00 - 03:00,39,59,#N/A,0
22/07/2023,03:00 - 04:00,45,66,#N/A,0
22/07/2023,04:00 - 05:00,59,62,#N/A,0
22/07/2023,05:00 - 06:00,134,61,#N/A,0
22/07/2023,06:00 - 07:00,292,67,#N/A,0
22/07/2023,07:00 - 08:00,418,62,#N/A,0
22/07/2023,08:00 - 09:00,699,61,#N/A,0
22/07/2023,09:00 - 10:00,777,60,#N/A,0
22/07/2023,10:00 - 11:00,708,61,#N/A,0
22/07/2023,11:00 - 12:00,646,61,#N/A,0
22/07/2023,12:00 - 13:00,617,61,#N/A,0
22/07/2023,13:00 - 14:00,497,62,#N/A,0
22/07/2023,14:00 - 15:00,477,61,#N/A,0
22/07/2023,15:00 - 16:00,537,60,#N/A,0
22/07/2023,16:00 - 17:00,468,62,#N/A,0
22/07/2023,17:00 - 18:00,445,60,#N/A,0
22/07/2023,18:00 - 19:00,395,60,#N/A,0
22/07/2023,19:00 - 20:00,406,62,#N/A,0
22/07/2023,20:00 - 21:00,328,60,#N/A,0
22/07/2023,21:00 - 22:00,217,59,#N/A,0
22/07/2023,22:00 - 23:00,225,56,#N/A,0
22/07/2023,23:00 - 24:00,193,62,#N/A,0
23/07/2023,00:00 - 01:00,147,61,#N/A,0
23/07/2023,01:00 - 02:00,70,64,#N/A,0
23/07/2023,02:00 - 03:00,54,66,#N/A,0
23/07/2023,03:00 - 04:00,40,69,#N/A,0
23/07/2023,04:00 - 05:00,42,58,#N/A,0
23/07/2023,05:00 - 06:00,100,62,#N/A,0
23/07/2023,06:00 - 07:00,240,66,#N/A,0
23/07/2023,07:00 - 08:00,504,62,#N/A,0
23/07/2023,08:00 - 09:00,718,59,#N/A,0
23/07/2023,09:00 - 10:00,738,58,#N/A,0
23/07/2023,10:00 - 11:00,691,57,#N/A,0
23/07/2023,11:00 - 12:00,626,58,#N/A,0
23/07/2023,12:00 - 13:00,500,60,#N/A,0
23/07/2023,13:00 - 14:00,457,48,#N/A,0
23/07/2023,14:00 - 15:00,403,46,#N/A,0
23/07/2023,15:00 - 16:00,415,44,#N/A,0
23/07/2023,16:00 - 17:00,433,44,#N/A,0
23/07/2023,17:00 - 18:00,476,44,#N/A,0
23/07/2023,18:00 - 19:00,466,35,#N/A,0
23/07/2023,19:00 - 20:00,404,42,#N/A,0
23/07/2023,20:00 - 21:00,262,50,#N/A,0
23/07/2023,21:00 - 22:00,164,59,#N/A,0
23/07/2023,22:00 - 23:00,149,57,#N/A,0
23/07/2023,23:00 - 24:00,119,63,#N/A,0
24/07/2023,00:00 - 01:00,71,64,#N/A,0
24/07/2023,01:00 - 02:00,48,62,#N/A,0
24/07/2023,02:00 - 03:00,25,66,#N/A,0
24/07/2023,03:00 - 04:00,38,66,#N/A,0
24/07/2023,04:00 - 05:00,47,60,#N/A,0
24/07/2023,05:00 - 06:00,118,62,#N/A,0
24/07/2023,06:00 - 07:00,199,68,#N/A,0
24/07/2023,07:00 - 08:00,282,67,#N/A,0
24/07/2023,08:00 - 09:00,344,63,#N/A,0
24/07/2023,09:00 - 10:00,445,61,#N/A,0
24/07/2023,10:00 - 11:00,393,62,#N/A,0
24/07/2023,11:00 - 12:00,422,61,#N/A,0
24/07/2023,12:00 - 13:00,333,63,#N/A,0
24/07/2023,13:00 - 14:00,178,66,#N/A,0
24/07/2023,14:00 - 15:00,101,65,#N/A,0
24/07/2023,15:00 - 16:00,119,64,#N/A,0
24/07/2023,16:00 - 17:00,94,64,#N/A,0
24/07/2023,17:00 - 18:00,101,64,#N/A,0
24/07/2023,18:00 - 19:00,110,63,#N/A,0
24/07/2023,19:00 - 20:00,108,63,#N/A,0
24/07/2023,20:00 - 21:00,89,63,#N/A,0
24/07/2023,21:00 - 22:00,86,63,#N/A,0
24/07/2023,22:00 - 23:00,73,61,#N/A,0
24/07/2023,23:00 - 24:00,66,62,#N/A,0
25/07/2023,00:00 - 01:00,62,61,#N/A,0
25/07/2023,01:00 - 02:00,1,77,#N/A,0
25/07/2023,02:00 - 03:00,207.6,,#N/A,0
25/07/2023,03:00 - 04:00,207.6,,#N/A,0
25/07/2023,04:00 - 05:00,207.6,,#N/A,0
25/07/2023,05:00 - 06:00,131,64,#N/A,0
25/07/2023,06:00 - 07:00,258,68,#N/A,0
25/07/2023,07:00 - 08:00,309,65,#N/A,0
25/07/2023,08:00 - 09:00,439,64,#N/A,0
25/07/2023,09:00 - 10:00,583,60,#N/A,0
25/07/2023,10:00 - 11:00,542,59,#N/A,0
25/07/2023,11:00 - 12:00,496,61,#N/A,0
25/07/2023,12:00 - 13:00,483,60,#N/A,0
25/07/2023,13:00 - 14:00,384,61,#N/A,0
25/07/2023,14:00 - 15:00,393,62,#N/A,0
25/07/2023,15:00 - 16:00,395,64,#N/A,0
25/07/2023,16:00 - 17:00,467,64,#N/A,0
25/07/2023,17:00 - 18:00,544,64,#N/A,0
25/07/2023,18:00 - 19:00,474,63,#N/A,0
25/07/2023,19:00 - 20:00,492,62,#N/A,0
25/07/2023,20:00 - 21:00,318,60,#N/A,0
25/07/2023,21:00 - 22:00,205,60,#N/A,0
25/07/2023,22:00 - 23:00,163,61,#N/A,0
25/07/2023,23:00 - 24:00,129,62,#N/A,0
26/07/2023,00:00 - 01:00,56,61,#N/A,0
26/07/2023,01:00 - 02:00,30,62,#N/A,0
26/07/2023,02:00 - 03:00,26,57,#N/A,0
26/07/2023,03:00 - 04:00,34,63,#N/A,0
26/07/2023,04:00 - 05:00,60,63,#N/A,0
26/07/2023,05:00 - 06:00,131,63,#N/A,0
26/07/2023,06:00 - 07:00,291,70,#N/A,0
26/07/2023,07:00 - 08:00,344,64,#N/A,0
26/07/2023,08:00 - 09:00,450,61,#N/A,0
26/07/2023,09:00 - 10:00,548,60,#N/A,0
26/07/2023,10:00 - 11:00,588,59,#N/A,0
26/07/2023,11:00 - 12:00,542,61,#N/A,0
26/07/2023,12:00 - 13:00,491,60,#N/A,0
26/07/2023,13:00 - 14:00,473,61,#N/A,0
26/07/2023,14:00 - 15:00,427,63,#N/A,0
26/07/2023,15:00 - 16:00,421,61,#N/A,0
26/07/2023,16:00 - 17:00,487,63,#N/A,0
26/07/2023,17:00 - 18:00,570,63,#N/A,0
26/07/2023,18:00 - 19:00,489,61,#N/A,0
26/07/2023,19:00 - 20:00,441,65,#N/A,0
26/07/2023,20:00 - 21:00,318,62,#N/A,0
26/07/2023,21:00 - 22:00,182,61,#N/A,0
26/07/2023,22:00 - 23:00,162,61,#N/A,0
26/07/2023,23:00 - 24:00,136,60,#N/A,0
27/07/2023,00:00 - 01:00,67,63,#N/A,0
27/07/2023,01:00 - 02:00,37,64,#N/A,0
27/07/2023,02:00 - 03:00,16,62,#N/A,0
27/07/2023,03:00 - 04:00,29,63,#N/A,0
27/07/2023,04:00 - 05:00,60,61,#N/A,0
27/07/2023,05:00 - 06:00,141,65,#N/A,0
27/07/2023,06:00 - 07:00,272,66,#N/A,0
27/07/2023,07:00 - 08:00,377,66,#N/A,0
27/07/2023,08:00 - 09:00,433,61,#N/A,0
27/07/2023,09:00 - 10:00,581,60,#N/A,0
27/07/2023,10:00 - 11:00,673,57,#N/A,0
27/07/2023,11:00 - 12:00,546,60,#N/A,0
27/07/2023,12:00 - 13:00,564,59,#N/A,0
27/07/2023,13:00 - 14:00,455,61,#N/A,0
27/07/2023,14:00 - 15:00,505,63,#N/A,0
27/07/2023,15:00 - 16:00,467,63,#N/A,0
27/07/2023,16:00 - 17:00,546,62,#N/A,0
27/07/2023,17:00 - 18:00,513,64,#N/A,0
27/07/2023,18:00 - 19:00,454,64,#N/A,0
27/07/2023,19:00 - 20:00,463,63,#N/A,0
27/07/2023,20:00 - 21:00,434,60,#N/A,0
27/07/2023,21:00 - 22:00,228,60,#N/A,0
27/07/2023,22:00 - 23:00,149,64,#N/A,0
27/07/2023,23:00 - 24:00,104,61,#N/A,0
28/07/2023,00:00 - 01:00,75,66,#N/A,0
28/07/2023,01:00 - 02:00,59,60,#N/A,0
28/07/2023,02:00 - 03:00,22,68,#N/A,0
28/07/2023,03:00 - 04:00,38,64,#N/A,0
28/07/2023,04:00 - 05:00,55,61,#N/A,0
28/07/2023,05:00 - 06:00,144,64,#N/A,0
28/07/2023,06:00 - 07:00,271,68,#N/A,0
28/07/2023,07:00 - 08:00,354,65,#N/A,0
28/07/2023,08:00 - 09:00,521,63,#N/A,0
28/07/2023,09:00 - 10:00,621,60,#N/A,0
28/07/2023,10:00 - 11:00,562,60,#N/A,0
28/07/2023,11:00 - 12:00,509,60,#N/A,0
28/07/2023,12:00 - 13:00,401,62,#N/A,0
28/07/2023,13:00 - 14:00,370,63,#N/A,0
28/07/2023,14:00 - 15:00,402,61,#N/A,0
28/07/2023,15:00 - 16:00,334,62,#N/A,0
28/07/2023,16:00 - 17:00,399,63,#N/A,0
28/07/2023,17:00 - 18:00,284,63,#N/A,0
28/07/2023,18:00 - 19:00,345,62,#N/A,0
28/07/2023,19:00 - 20:00,339,61,#N/A,0
28/07/2023,20:00 - 21:00,360,65,#N/A,0
28/07/2023,21:00 - 22:00,276,61,#N/A,0
28/07/2023,22:00 - 23:00,186,62,#N/A,0
28/07/2023,23:00 - 24:00,163,61,#N/A,0
29/07/2023,00:00 - 01:00,125,62,#N/A,0
29/07/2023,01:00 - 02:00,64,62,#N/A,0
29/07/2023,02:00 - 03:00,37,67,#N/A,0
29/07/2023,03:00 - 04:00,30,56,#N/A,0
29/07/2023,04:00 - 05:00,51,61,#N/A,0
29/07/2023,05:00 - 06:00,150,61,#N/A,0
29/07/2023,06:00 - 07:00,263,67,#N/A,0
29/07/2023,07:00 - 08:00,259,65,#N/A,0
29/07/2023,08:00 - 09:00,242,63,#N/A,0
29/07/2023,09:00 - 10:00,241,62,#N/A,0
29/07/2023,10:00 - 11:00,232,57,#N/A,0
29/07/2023,11:00 - 12:00,283,60,#N/A,0
29/07/2023,12:00 - 13:00,210,61,#N/A,0
29/07/2023,13:00 - 14:00,215,60,#N/A,0
29/07/2023,14:00 - 15:00,232,60,#N/A,0
29/07/2023,15:00 - 16:00,199,65,#N/A,0
29/07/2023,16:00 - 17:00,121,61,#N/A,0
29/07/2023,17:00 - 18:00,211,62,#N/A,0
29/07/2023,18:00 - 19:00,143,59,#N/A,0
29/07/2023,19:00 - 20:00,167,64,#N/A,0
29/07/2023,20:00 - 21:00,140,64,#N/A,0
29/07/2023,21:00 - 22:00,138,58,#N/A,0
29/07/2023,22:00 - 23:00,95,58,#N/A,0
29/07/2023,23:00 - 24:00,94,64,#N/A,0
30/07/2023,00:00 - 01:00,103,65,#N/A,0
30/07/2023,01:00 - 02:00,80,62,#N/A,0
30/07/2023,02:00 - 03:00,62,63,#N/A,0
30/07/2023,03:00 - 04:00,39,62,#N/A,0
30/07/2023,04:00 - 05:00,49,61,#N/A,0
30/07/2023,05:00 - 06:00,74,60,#N/A,0
30/07/2023,06:00 - 07:00,200,63,#N/A,0
30/07/2023,07:00 - 08:00,146,62,#N/A,0
30/07/2023,08:00 - 09:00,250,58,#N/A,0
30/07/2023,09:00 - 10:00,186,60,#N/A,0
30/07/2023,10:00 - 11:00,208,59,#N/A,0
30/07/2023,11:00 - 12:00,147,60,#N/A,0
30/07/2023,12:00 - 13:00,130,58,#N/A,0
30/07/2023,13:00 - 14:00,131,45,#N/A,0
30/07/2023,14:00 - 15:00,117,46,#N/A,0
30/07/2023,15:00 - 16:00,119,45,#N/A,0
30/07/2023,16:00 - 17:00,105,46,#N/A,0
30/07/2023,17:00 - 18:00,137,40,#N/A,0
30/07/2023,18:00 - 19:00,119,43,#N/A,0
30/07/2023,19:00 - 20:00,134,45,#N/A,0
30/07/2023,20:00 - 21:00,81,52,#N/A,0
30/07/2023,21:00 - 22:00,66,54,#N/A,0
30/07/2023,22:00 - 23:00,68,63,#N/A,0
30/07/2023,23:00 - 24:00,88,58,#N/A,0
31/07/2023,00:00 - 01:00,58,61,#N/A,0
31/07/2023,01:00 - 02:00,49,63,#N/A,0
31/07/2023,02:00 - 03:00,34,62,#N/A,0
31/07/2023,03:00 - 04:00,38,66,#N/A,0
31/07/2023,04:00 - 05:00,57,65,#N/A,0
31/07/2023,05:00 - 06:00,72,61,#N/A,0
31/07/2023,06:00 - 07:00,86,65,#N/A,0
31/07/2023,07:00 - 08:00,120,66,#N/A,0
31/07/2023,08:00 - 09:00,165,62,#N/A,0
31/07/2023,09:00 - 10:00,166,64,#N/A,0
31/07/2023,10:00 - 11:00,144,58,#N/A,0
31/07/2023,11:00 - 12:00,119,62,#N/A,0
31/07/2023,12:00 - 13:00,176,63,#N/A,0
31/07/2023,13:00 - 14:00,125,63,#N/A,0
31/07/2023,14:00 - 15:00,134,62,#N/A,0
31/07/2023,15:00 - 16:00,139,64,#N/A,0
31/07/2023,16:00 - 17:00,124,69,#N/A,0
31/07/2023,17:00 - 18:00,103,63,#N/A,0
31/07/2023,18:00 - 19:00,104,63,#N/A,0
31/07/2023,19:00 - 20:00,124,63,#N/A,0
31/07/2023,20:00 - 21:00,26,67,#N/A,0
31/07/2023,21:00 - 22:00,207.6,,#N/A,0
31/07/2023,22:00 - 23:00,207.6,,#N/A,0
31/07/2023,23:00 - 24:00,207.6,,#N/A,0
01/08/2023,00:00 - 01:00,207.6,,#N/A,0
01/08/2023,01:00 - 02:00,207.6,,#N/A,0
01/08/2023,02:00 - 03:00,207.6,,#N/A,0
01/08/2023,03:00 - 04:00,207.6,,#N/A,0
01/08/2023,04:00 - 05:00,207.6,,#N/A,0
01/08/2023,05:00 - 06:00,207.6,,#N/A,0
01/08/2023,06:00 - 07:00,207.6,,#N/A,0
01/08/2023,07:00 - 08:00,207.6,,#N/A,0
01/08/2023,08:00 - 09:00,207.6,,#N/A,0
01/08/2023,09:00 - 10:00,207.6,,#N/A,0
01/08/2023,10:00 - 11:00,207.6,,#N/A,0
01/08/2023,11:00 - 12:00,207.6,,#N/A,0
01/08/2023,12:00 - 13:00,207.6,,#N/A,0
01/08/2023,13:00 - 14:00,150,61,#N/A,0
01/08/2023,14:00 - 15:00,457,61,#N/A,0
01/08/2023,15:00 - 16:00,475,61,#N/A,0
01/08/2023,16:00 - 17:00,504,62,#N/A,0
01/08/2023,17:00 - 18:00,573,61,#N/A,0
01/08/2023,18:00 - 19:00,560,62,#N/A,0
01/08/2023,19:00 - 20:00,458,63,#N/A,0
01/08/2023,20:00 - 21:00,308,60,#N/A,0
01/08/2023,21:00 - 22:00,194,61,#N/A,0
01/08/2023,22:00 - 23:00,129,61,#N/A,0
01/08/2023,23:00 - 24:00,137,61,#N/A,0
02/08/2023,00:00 - 01:00,65,62,#N/A,0
02/08/2023,01:00 - 02:00,45,66,#N/A,0
02/08/2023,02:00 - 03:00,27,65,#N/A,0
02/08/2023,03:00 - 04:00,33,62,#N/A,0
02/08/2023,04:00 - 05:00,64,60,#N/A,0
02/08/2023,05:00 - 06:00,145,64,#N/A,0
02/08/2023,06:00 - 07:00,280,67,#N/A,0
02/08/2023,07:00 - 08:00,335,66,#N/A,0
02/08/2023,08:00 - 09:00,440,61,#N/A,0
02/08/2023,09:00 - 10:00,600,60,#N/A,0
02/08/2023,10:00 - 11:00,584,59,#N/A,0
02/08/2023,11:00 - 12:00,544,60,#N/A,0
02/08/2023,12:00 - 13:00,477,61,#N/A,0
02/08/2023,13:00 - 14:00,461,61,#N/A,0
02/08/2023,14:00 - 15:00,448,61,#N/A,0
02/08/2023,15:00 - 16:00,465,63,#N/A,0
02/08/2023,16:00 - 17:00,453,63,#N/A,0
02/08/2023,17:00 - 18:00,478,61,#N/A,0
02/08/2023,18:00 - 19:00,412,64,#N/A,0
02/08/2023,19:00 - 20:00,358,63,#N/A,0
02/08/2023,20:00 - 21:00,266,62,#N/A,0
02/08/2023,21:00 - 22:00,170,61,#N/A,0
02/08/2023,22:00 - 23:00,139,63,#N/A,0
02/08/2023,23:00 - 24:00,101,62,#N/A,0
03/08/2023,00:00 - 01:00,82,61,#N/A,0
03/08/2023,01:00 - 02:00,40,65,#N/A,0
03/08/2023,02:00 - 03:00,27,66,#N/A,0
03/08/2023,03:00 - 04:00,23,63,#N/A,0
03/08/2023,04:00 - 05:00,57,58,#N/A,0
03/08/2023,05:00 - 06:00,150,60,#N/A,0
03/08/2023,06:00 - 07:00,284,66,#N/A,0
03/08/2023,07:00 - 08:00,439,63,#N/A,0
03/08/2023,08:00 - 09:00,479,61,#N/A,0
03/08/2023,09:00 - 10:00,644,60,#N/A,0
03/08/2023,10:00 - 11:00,725,59,#N/A,0
03/08/2023,11:00 - 12:00,620,60,#N/A,0
03/08/2023,12:00 - 13:00,475,61,#N/A,0
03/08/2023,13:00 - 14:00,516,61,#N/A,0
03/08/2023,14:00 - 15:00,484,61,#N/A,0
03/08/2023,15:00 - 16:00,507,62,#N/A,0
03/08/2023,16:00 - 17:00,499,62,#N/A,0
03/08/2023,17:00 - 18:00,582,63,#N/A,0
03/08/2023,18:00 - 19:00,490,63,#N/A,0
03/08/2023,19:00 - 20:00,539,64,#N/A,0
03/08/2023,20:00 - 21:00,359,61,#N/A,0
03/08/2023,21:00 - 22:00,219,59,#N/A,0
03/08/2023,22:00 - 23:00,150,60,#N/A,0
03/08/2023,23:00 - 24:00,133,63,#N/A,0
04/08/2023,00:00 - 01:00,76,62,#N/A,0
04/08/2023,01:00 - 02:00,34,56,#N/A,0
04/08/2023,02:00 - 03:00,34,61,#N/A,0
04/08/2023,03:00 - 04:00,31,61,#N/A,0
04/08/2023,04:00 - 05:00,57,61,#N/A,0
04/08/2023,05:00 - 06:00,150,63,#N/A,0
04/08/2023,06:00 - 07:00,267,64,#N/A,0
04/08/2023,07:00 - 08:00,375,62,#N/A,0
04/08/2023,08:00 - 09:00,517,65,#N/A,0
04/08/2023,09:00 - 10:00,673,59,#N/A,0
04/08/2023,10:00 - 11:00,639,59,#N/A,0
04/08/2023,11:00 - 12:00,608,59,#N/A,0
04/08/2023,12:00 - 13:00,574,59,#N/A,0
04/08/2023,13:00 - 14:00,532,61,#N/A,0
04/08/2023,14:00 - 15:00,558,62,#N/A,0
04/08/2023,15:00 - 16:00,607,62,#N/A,0
04/08/2023,16:00 - 17:00,728,62,#N/A,0
04/08/2023,17:00 - 18:00,746,60,#N/A,0
04/08/2023,18:00 - 19:00,839,60,#N/A,0
04/08/2023,19:00 - 20:00,729,61,#N/A,0
04/08/2023,20:00 - 21:00,534,58,#N/A,0
04/08/2023,21:00 - 22:00,309,59,#N/A,0
04/08/2023,22:00 - 23:00,211,60,#N/A,0
04/08/2023,23:00 - 24:00,168,61,#N/A,0
05/08/2023,00:00 - 01:00,114,64,#N/A,0
05/08/2023,01:00 - 02:00,67,62,#N/A,0
05/08/2023,02:00 - 03:00,55,66,#N/A,0
05/08/2023,03:00 - 04:00,44,67,#N/A,0
05/08/2023,04:00 - 05:00,49,63,#N/A,0
05/08/2023,05:00 - 06:00,126,65,#N/A,0
05/08/2023,06:00 - 07:00,283,66,#N/A,0
05/08/2023,07:00 - 08:00,351,65,#N/A,0
05/08/2023,08:00 - 09:00,477,61,#N/A,0
05/08/2023,09:00 - 10:00,658,61,#N/A,0
05/08/2023,10:00 - 11:00,700,60,#N/A,0
05/08/2023,11:00 - 12:00,560,60,#N/A,0
05/08/2023,12:00 - 13:00,525,60,#N/A,0
05/08/2023,13:00 - 14:00,461,60,#N/A,0
05/08/2023,14:00 - 15:00,529,61,#N/A,0
05/08/2023,15:00 - 16:00,440,59,#N/A,0
05/08/2023,16:00 - 17:00,314,61,#N/A,0
05/08/2023,17:00 - 18:00,300,63,#N/A,0
05/08/2023,18:00 - 19:00,367,62,#N/A,0
05/08/2023,19:00 - 20:00,368,64,#N/A,0
05/08/2023,20:00 - 21:00,309,62,#N/A,0
05/08/2023,21:00 - 22:00,243,59,#N/A,0
05/08/2023,22:00 - 23:00,143,58,#N/A,0
05/08/2023,23:00 - 24:00,165,64,#N/A,0
06/08/2023,00:00 - 01:00,135,60,#N/A,0
06/08/2023,01:00 - 02:00,60,65,#N/A,0
06/08/2023,02:00 - 03:00,50,66,#N/A,0
06/08/2023,03:00 - 04:00,40,65,#N/A,0
06/08/2023,04:00 - 05:00,44,66,#N/A,0
06/08/2023,05:00 - 06:00,69,64,#N/A,0
06/08/2023,06:00 - 07:00,176,64,#N/A,0
06/08/2023,07:00 - 08:00,232,63,#N/A,0
06/08/2023,08:00 - 09:00,344,65,#N/A,0
06/08/2023,09:00 - 10:00,259,61,#N/A,0
06/08/2023,10:00 - 11:00,298,57,#N/A,0
06/08/2023,11:00 - 12:00,245,54,#N/A,0
06/08/2023,12:00 - 13:00,485,59,#N/A,0
06/08/2023,13:00 - 14:00,252,57,#N/A,0
06/08/2023,14:00 - 15:00,173,59,#N/A,0
06/08/2023,15:00 - 16:00,138,61,#N/A,0
06/08/2023,16:00 - 17:00,139,60,#N/A,0
06/08/2023,17:00 - 18:00,177,62,#N/A,0
06/08/2023,18:00 - 19:00,172,60,#N/A,0
06/08/2023,19:00 - 20:00,150,61,#N/A,0
06/08/2023,20:00 - 21:00,151,60,#N/A,0
06/08/2023,21:00 - 22:00,89,59,#N/A,0
06/08/2023,22:00 - 23:00,99,60,#N/A,0
06/08/2023,23:00 - 24:00,95,59,#N/A,0
07/08/2023,00:00 - 01:00,71,62,#N/A,0
07/08/2023,01:00 - 02:00,44,59,#N/A,0
07/08/2023,02:00 - 03:00,38,65,#N/A,0
07/08/2023,03:00 - 04:00,36,62,#N/A,0
07/08/2023,04:00 - 05:00,38,61,#N/A,0
07/08/2023,05:00 - 06:00,105,64,#N/A,0
07/08/2023,06:00 - 07:00,186,65,#N/A,0
07/08/2023,07:00 - 08:00,179,66,#N/A,0
07/08/2023,08:00 - 09:00,171,67,#N/A,0
07/08/2023,09:00 - 10:00,180,61,#N/A,0
07/08/2023,10:00 - 11:00,191,61,#N/A,0
07/08/2023,11:00 - 12:00,146,60,#N/A,0
07/08/2023,12:00 - 13:00,151,59,#N/A,0
07/08/2023,13:00 - 14:00,189,62,#N/A,0
07/08/2023,14:00 - 15:00,140,59,#N/A,0
07/08/2023,15:00 - 16:00,157,61,#N/A,0
07/08/2023,16:00 - 17:00,146,62,#N/A,0
07/08/2023,17:00 - 18:00,152,64,#N/A,0
07/08/2023,18:00 - 19:00,150,64,#N/A,0
07/08/2023,19:00 - 20:00,157,64,#N/A,0
07/08/2023,20:00 - 21:00,152,60,#N/A,0
07/08/2023,21:00 - 22:00,113,62,#N/A,0
07/08/2023,22:00 - 23:00,116,62,#N/A,0
07/08/2023,23:00 - 24:00,86,59,#N/A,0
08/08/2023,00:00 - 01:00,44,60,#N/A,0
08/08/2023,01:00 - 02:00,47,71,#N/A,0
08/08/2023,02:00 - 03:00,13,55,#N/A,0
08/08/2023,03:00 - 04:00,34,60,#N/A,0
08/08/2023,04:00 - 05:00,52,63,#N/A,0
08/08/2023,05:00 - 06:00,137,61,#N/A,0
08/08/2023,06:00 - 07:00,278,67,#N/A,0
08/08/2023,07:00 - 08:00,395,64,#N/A,0
08/08/2023,08:00 - 09:00,502,61,#N/A,0
08/08/2023,09:00 - 10:00,672,59,#N/A,0
08/08/2023,10:00 - 11:00,752,57,#N/A,0
08/08/2023,11:00 - 12:00,684,58,#N/A,0
08/08/2023,12:00 - 13:00,561,59,#N/A,0
08/08/2023,13:00 - 14:00,514,60,#N/A,0
08/08/2023,14:00 - 15:00,508,60,#N/A,0
08/08/2023,15:00 - 16:00,501,62,#N/A,0
08/08/2023,16:00 - 17:00,540,61,#N/A,0
08/08/2023,17:00 - 18:00,554,64,#N/A,0
08/08/2023,18:00 - 19:00,525,62,#N/A,0
08/08/2023,19:00 - 20:00,402,62,#N/A,0
08/08/2023,20:00 - 21:00,298,60,#N/A,0
08/08/2023,21:00 - 22:00,179,59,#N/A,0
08/08/2023,22:00 - 23:00,144,61,#N/A,0
08/08/2023,23:00 - 24:00,100,63,#N/A,0
09/08/2023,00:00 - 01:00,73,62,#N/A,0
09/08/2023,01:00 - 02:00,27,62,#N/A,0
09/08/2023,02:00 - 03:00,29,67,#N/A,0
09/08/2023,03:00 - 04:00,44,59,#N/A,0
09/08/2023,04:00 - 05:00,70,60,#N/A,0
09/08/2023,05:00 - 06:00,138,63,#N/A,0
09/08/2023,06:00 - 07:00,272,67,#N/A,0
09/08/2023,07:00 - 08:00,377,64,#N/A,0
09/08/2023,08:00 - 09:00,495,62,#N/A,0
09/08/2023,09:00 - 10:00,589,60,#N/A,0
09/08/2023,10:00 - 11:00,446,60,#N/A,0
09/08/2023,11:00 - 12:00,428,59,#N/A,0
09/08/2023,12:00 - 13:00,306,63,#N/A,0
09/08/2023,13:00 - 14:00,336,62,#N/A,0
09/08/2023,14:00 - 15:00,351,62,#N/A,0
09/08/2023,15:00 - 16:00,393,65,#N/A,0
09/08/2023,16:00 - 17:00,351,61,#N/A,0
09/08/2023,17:00 - 18:00,281,62,#N/A,0
09/08/2023,18:00 - 19:00,263,63,#N/A,0
09/08/2023,19:00 - 20:00,297,63,#N/A,0
09/08/2023,20:00 - 21:00,283,59,#N/A,0
09/08/2023,21:00 - 22:00,176,57,#N/A,0
09/08/2023,22:00 - 23:00,133,58,#N/A,0
09/08/2023,23:00 - 24:00,134,60,#N/A,0
10/08/2023,00:00 - 01:00,83,63,#N/A,0
10/08/2023,01:00 - 02:00,37,65,#N/A,0
10/08/2023,02:00 - 03:00,30,63,#N/A,0
10/08/2023,03:00 - 04:00,32,64,#N/A,0
10/08/2023,04:00 - 05:00,51,66,#N/A,0
10/08/2023,05:00 - 06:00,116,65,#N/A,0
10/08/2023,06:00 - 07:00,236,68,#N/A,0
10/08/2023,07:00 - 08:00,329,65,#N/A,0
10/08/2023,08:00 - 09:00,385,61,#N/A,0
10/08/2023,09:00 - 10:00,561,62,#N/A,0
10/08/2023,10:00 - 11:00,496,57,#N/A,0
10/08/2023,11:00 - 12:00,224,59,#N/A,0
10/08/2023,12:00 - 13:00,243,61,#N/A,0
10/08/2023,13:00 - 14:00,165,59,#N/A,0
10/08/2023,14:00 - 15:00,199,62,#N/A,0
10/08/2023,15:00 - 16:00,286,64,#N/A,0
10/08/2023,16:00 - 17:00,213,62,#N/A,0
10/08/2023,17:00 - 18:00,171,63,#N/A,0
10/08/2023,18:00 - 19:00,149,63,#N/A,0
10/08/2023,19:00 - 20:00,131,64,#N/A,0
10/08/2023,20:00 - 21:00,201,61,#N/A,0
10/08/2023,21:00 - 22:00,173,61,#N/A,0
10/08/2023,22:00 - 23:00,145,59,#N/A,0
10/08/2023,23:00 - 24:00,105,63,#N/A,0
11/08/2023,00:00 - 01:00,75,66,#N/A,0
11/08/2023,01:00 - 02:00,39,64,#N/A,0
11/08/2023,02:00 - 03:00,18,65,#N/A,0
11/08/2023,03:00 - 04:00,40,62,#N/A,0
11/08/2023,04:00 - 05:00,62,64,#N/A,0
11/08/2023,05:00 - 06:00,99,61,#N/A,0
